StemUrn,LexicalEntity,Stem,Gender,InflClass,Accent,Tags
lsjpool.n63860_0,lexent.n63860,loceu,neut,ma_matos,stempenacc,
lsjpool.n63880_0,lexent.n63880,lopadagx,masc,hs_ou,stemultacc,
lsjpool.n63884_0,lexent.n63884,lopadisk,masc,os_ou,stemultacc,
lsjpool.n63886_0,lexent.n63886,lopadofusht,masc,hs_ou,inflacc,
lsjpool.n63889_0,lexent.n63889,lopht,masc,os_ou,inflacc,
lsjpool.n63890_0,lexent.n63890,lopidi,neut,os_ou,stempenacc,
lsjpool.n63894_0,lexent.n63894,lopis,neut,ma_matos,stempenacc,
lsjpool.XXX_0,lexent.XXX,lop,masc,os_ou,stempenacc,
lsjpool.n63899_0,lexent.n63899,lordw,neut,ma_matos,stempenacc,
lsjpool.n63900_0,lexent.n63900,lordw,masc,n_nos,stempenacc,
lsjpool.n63901_0,lexent.n63901,lordws,fem,is_ews,stempenacc,
lsjpool.n63905_0,lexent.n63905,loukountl,masc,os_ou,stempenacc,
lsjpool.n63906_0,lexent.n63906,loulaki,neut,os_ou,stempenacc,
lsjpool.n63907_0,lexent.n63907,lou,neut,ma_matos,stempenacc,
lsjpool.n63909_0,lexent.n63909,loumenari,neut,os_ou,stempenacc,
lsjpool.n63911_0,lexent.n63911,loup,masc,hs_ou,stempenacc,
lsjpool.n63913_0,lexent.n63913,lous,fem,is_ews,stempenacc,
lsjpool.n63915_0,lexent.n63915,louss,neut,os_ou,stempenacc,
lsjpool.n63917_0,lexent.n63917,loust,masc,hs_ou,stemultacc,
lsjpool.n63919_0,lexent.n63919,louth,masc,r_ros,stemultacc,
lsjpool.n63920_0,lexent.n63920,louthridi,neut,os_ou,stempenacc,
lsjpool.n63922_0,lexent.n63922,louthrisk,masc,os_ou,stemultacc,
lsjpool.n63925_0,lexent.n63925,loutri,neut,os_ou,stempenacc,
lsjpool.n63926_0,lexent.n63926,loutr,fem,is_idos,inflacc,
lsjpool.n63940_0,lexent.n63940,lofadi,masc,hs_ou,stemultacc,
lsjpool.n63943_0,lexent.n63943,lof,fem,h_hs,stempenacc,
lsjpool.n63946_0,lexent.n63946,lofi,masc,hs_ou,stemultacc,
lsjpool.n63947_0,lexent.n63947,lofidi,neut,os_ou,stempenacc,
lsjpool.n63950_0,lexent.n63950,lofi,neut,os_ou,stempenacc,
lsjpool.n63963_0,lexent.n63963,lofows,fem,is_ews,stempenacc,
lsjpool.n63976_0,lexent.n63976,loxe,masc,os_ou,inflacc,
lsjpool.n63978_0,lexent.n63978,loxeutri,fem,a_hs,stempenacc,
lsjpool.n63981_0,lexent.n63981,loxhs,fem,is_ews,stempenacc,
lsjpool.n63986_0,lexent.n63986,loxidi,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,lox,masc,os_ou,inflacc,
lsjpool.n64001_0,lexent.n64001,lox,fem,w_oos,inflacc,
lsjpool.n64006_0,lexent.n64006,lubern,masc,os_ou,stempenacc,
lsjpool.n64012_0,lexent.n64012,luggouri,neut,os_ou,stempenacc,
lsjpool.n64019_0,lexent.n64019,luge,fem,h_hs,stempenacc,
lsjpool.n64021_0,lexent.n64021,lug,fem,h_hs,stempenacc,
lsjpool.n64025_0,lexent.n64025,lugi,neut,os_ou,stempenacc,
lsjpool.n64027_0,lexent.n64027,lugis,neut,ma_matos,stempenacc,
lsjpool.n64032_0,lexent.n64032,lugk,masc,eus_ews,inflacc,
lsjpool.n64033_0,lexent.n64033,lugki,neut,os_ou,stemultacc,
lsjpool.n64035_0,lexent.n64035,lugm,masc,os_ou,inflacc,
lsjpool.n64052_0,lexent.n64052,ludiw,masc,n_nos,stempenacc,
lsjpool.XXX_0,lexent.XXX,luqr,masc,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,lukabant,fem,is_idos,inflacc,
lsjpool.n64062_0,lexent.n64062,lukagx,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,lukaini,neut,os_ou,stempenacc,
lsjpool.n64070_0,lexent.n64070,lukanqrwp,masc,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,lukanqrwpi,fem,h_hs,stempenacc,
lsjpool.n64073_0,lexent.n64073,lukay,masc,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,lukoy,fem,is_idos,inflacc,
lsjpool.n64074_0,lexent.n64074,luka,masc,wn_onos,stempenacc,
lsjpool.n64076_0,lexent.n64076,lukei,fem,h_hs,stempenacc,
lsjpool.n64084_0,lexent.n64084,lukhqm,masc,os_ou,inflacc,
lsjpool.n64092_0,lexent.n64092,luki,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,lukokton,neut,os_ou,stemultacc,
lsjpool.n64108_0,lexent.n64108,lukopanqhr,masc,os_ou,stempenacc,
lsjpool.n64109_0,lexent.n64109,lukopersi,neut,os_ou,stempenacc,
lsjpool.n64113_0,lexent.n64113,lukoskord,neut,os_ou,stempenacc,
lsjpool.n64114_0,lexent.n64114,lukoskutali,neut,os_ou,stempenacc,
lsjpool.n64115_0,lexent.n64115,lukospa,fem,s_dos,stemultacc,
lsjpool.n64117_0,lexent.n64117,lukostom,masc,os_ou,stempenacc,
lsjpool.n64120_0,lexent.n64120,lukofqalm,fem,os_ou,stempenacc,
lsjpool.n64125_0,lexent.n64125,lukofr,masc,wn_onos,stempenacc,
lsjpool.n64126_0,lexent.n64126,lukofw,masc,n_nos,stempenacc,
lsjpool.n64129_0,lexent.n64129,lukoyi,fem,h_hs,stempenacc,
lsjpool.n64142_0,lexent.n64142,lumant,masc,wr_oros,stempenacc,
lsjpool.XXX_0,lexent.XXX,lur,fem,is_idos,inflacc,
lsjpool.n64171_0,lexent.n64171,lurism,masc,os_ou,inflacc,
lsjpool.n64172_0,lexent.n64172,lurist,masc,hs_ou,inflacc,
lsjpool.XXX_0,lexent.XXX,luristri,fem,a_hs,stempenacc,
lsjpool.n64181_0,lexent.n64181,lur,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,,masc,os_ou,inflacc,
lsjpool.XXX_0,lexent.XXX,luropoii,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,luropoifoiniki,neut,os_ou,stempenacc,
lsjpool.n64187_0,lexent.n64187,lurt,masc,os_ou,inflacc,
lsjpool.n64190_0,lexent.n64190,lurw|di,fem,h_hs,stempenacc,
lsjpool.n64192_0,lexent.n64192,lurwni,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,lurei,neut,os_ou,stempenacc,
lsjpool.n64194_0,lexent.n64194,lusani,masc,hs_ou,stemultacc,
lsjpool.n64196_0,lexent.n64196,lushn,masc,wr_oros,stempenacc,
lsjpool.n64198_0,lexent.n64198,lusigui_,fem,h_hs,stempenacc,
lsjpool.n64200_0,lexent.n64200,lusieqeir,fem,a_hs,stempenacc,
lsjpool.n64207_0,lexent.n64207,lusimaxei,masc,os_ou,stempenacc,
lsjpool.n64218_0,lexent.n64218,lusipolem,masc,os_ou,stempenacc,
lsjpool.n64219_0,lexent.n64219,lusiponi,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,lusipon,neut,os_ou,stempenacc,
lsjpool.n64223_0,lexent.n64223,lusitelei,fem,a_hs,stempenacc,
lsjpool.n64228_0,lexent.n64228,lusifarmak,neut,os_ou,stempenacc,
lsjpool.n64231_0,lexent.n64231,lusixitw,masc,n_nos,stempenacc,
lsjpool.n64250_0,lexent.n64250,lussomani,fem,h_hs,stempenacc,
lsjpool.n64253_0,lexent.n64253,lusswp,fem,is_idos,stemultacc,
lsjpool.n64254_0,lexent.n64254,lut,masc,hs_ou,stempenacc,
lsjpool.n64260_0,lexent.n64260,luthria,fem,s_dos,stemultacc,
lsjpool.n64273_0,lexent.n64273,lut,masc,wr_oros,stempenacc,
lsjpool.n64277_0,lexent.n64277,luxnapt,masc,hs_ou,stemultacc,
lsjpool.n64278_0,lexent.n64278,luxnapti,neut,os_ou,stempenacc,
lsjpool.n64279_0,lexent.n64279,luxnaptri,fem,a_hs,stempenacc,
lsjpool.n64280_0,lexent.n64280,luxnari,neut,os_ou,stempenacc,
lsjpool.n64281_0,lexent.n64281,luxnayi,fem,h_hs,stempenacc,
lsjpool.n64282_0,lexent.n64282,luxne,fem,h_hs,stempenacc,
lsjpool.n64283_0,lexent.n64283,luxnei,neut,os_ou,stemultacc,
lsjpool.n64284_0,lexent.n64284,luxnelai,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,luxn,masc,eus_ews,inflacc,
lsjpool.n64287_0,lexent.n64287,luxni,fem,h_hs,stempenacc,
lsjpool.n64289_0,lexent.n64289,luxni,masc,hs_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,luxni,neut,os_ou,stempenacc,
lsjpool.n64295_0,lexent.n64295,luxni_t,fem,is_idos,stemultacc,
lsjpool.n64301_0,lexent.n64301,luxnokauti,fem,h_hs,stempenacc,
lsjpool.n64302_0,lexent.n64302,luxnomantei,fem,h_hs,stempenacc,
lsjpool.n64303_0,lexent.n64303,luxn,neut,os_ou,stempenacc,
lsjpool.n64305_0,lexent.n64305,luxnopoii,fem,h_hs,stempenacc,
lsjpool.n64311_0,lexent.n64311,luxnoux,masc,os_ou,stemultacc,
lsjpool.n64315_0,lexent.n64315,luxnw,neut,ma_matos,stempenacc,
lsjpool.n64320_0,lexent.n64320,lwbei,fem,h_hs,stempenacc,
lsjpool.n64325_0,lexent.n64325,lwbhs,fem,is_ews,stempenacc,
lsjpool.XXX_0,lexent.XXX,lwgani,neut,os_ou,stempenacc,
lsjpool.n64336_0,lexent.n64336,lwki,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,lwmati,neut,os_ou,stempenacc,
lsjpool.n64343_0,lexent.n64343,lwpi,fem,h_hs,stempenacc,
lsjpool.n64347_0,lexent.n64347,lwpodusi,fem,h_hs,stempenacc,
lsjpool.n64352_0,lexent.n64352,lwriki,neut,os_ou,stempenacc,
lsjpool.n64353_0,lexent.n64353,lwrokapistr,neut,os_ou,stempenacc,
lsjpool.n64355_0,lexent.n64355,lwr,masc,os_ou,stempenacc,
lsjpool.n64359_0,lexent.n64359,lwst,fem,us_uos,inflacc,
lsjpool.n64360_0,lexent.n64360,lwta,masc,c_kos,stempenacc,
lsjpool.n64361_0,lexent.n64361,lwtari,neut,os_ou,stempenacc,
lsjpool.n64365_0,lexent.n64365,lwtiki,neut,os_ou,stempenacc,
lsjpool.n64366_0,lexent.n64366,lwtin,neut,os_ou,stempenacc,
lsjpool.n64373_0,lexent.n64373,lwtomhtr,fem,h_hs,stempenacc,
lsjpool.n64397_0,lexent.n64397,magar,fem,is_idos,inflacc,
lsjpool.n64398_0,lexent.n64398,magarisk,masc,os_ou,stemultacc,
lsjpool.n64401_0,lexent.n64401,maggan,fem,h_hs,stempenacc,
lsjpool.n64402_0,lexent.n64402,magganari,masc,os_ou,stempenacc,
lsjpool.n64405_0,lexent.n64405,magganeuthri,neut,os_ou,stempenacc,
lsjpool.n64406_0,lexent.n64406,magganeut,masc,hs_ou,inflacc,
lsjpool.n64408_0,lexent.n64408,magganeutri,fem,a_hs,stempenacc,
lsjpool.n64411_0,lexent.n64411,magdali,fem,h_hs,inflacc,
lsjpool.n64412_0,lexent.n64412,magdwl,masc,os_ou,stempenacc,
lsjpool.n64413_0,lexent.n64413,magdwlofulaki,fem,h_hs,stempenacc,
lsjpool.n64414_0,lexent.n64414,magdwlofula,masc,c_kos,stempenacc,
lsjpool.n64416_0,lexent.n64416,magei,neut,os_ou,stemultacc,
lsjpool.n64417_0,lexent.n64417,mageirain,fem,a_hs,stempenacc,
lsjpool.n64418_0,lexent.n64418,mageirei,fem,h_hs,stempenacc,
lsjpool.n64420_0,lexent.n64420,mageireu,neut,ma_matos,stempenacc,
lsjpool.n64424_0,lexent.n64424,mageiriski,neut,os_ou,stempenacc,
lsjpool.n64425_0,lexent.n64425,mageirisk,masc,os_ou,stemultacc,
lsjpool.n64426_0,lexent.n64426,mageiriss,fem,a_hs,stempenacc,
lsjpool.n64430_0,lexent.n64430,maget,masc,hs_ou,stemultacc,
lsjpool.n64433_0,lexent.n64433,mageut,masc,hs_ou,inflacc,
lsjpool.n64437_0,lexent.n64437,magidi,neut,os_ou,stempenacc,
lsjpool.n64440_0,lexent.n64440,mag,fem,is_idos,inflacc,
lsjpool.n64442_0,lexent.n64442,magkor,neut,os_ou,stempenacc,
lsjpool.n64443_0,lexent.n64443,magl,fem,h_hs,stempenacc,
lsjpool.n64444_0,lexent.n64444,mag,neut,ma_matos,stempenacc,
lsjpool.n64445_0,lexent.n64445,magm,masc,os_ou,inflacc,
lsjpool.XXX_0,lexent.XXX,magnhsi,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,magfoni,fem,h_hs,stempenacc,
lsjpool.n64451_0,lexent.n64451,magw|di,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,magw|d,masc,os_ou,inflacc,
lsjpool.n64455_0,lexent.n64455,madar,neut,os_ou,stempenacc,
lsjpool.n64460_0,lexent.n64460,madaroth,fem,s_tos,stempenacc,
lsjpool.n64462_0,lexent.n64462,madarws,fem,is_ews,stempenacc,
lsjpool.n64465_0,lexent.n64465,ma_dd,fem,h_hs,stempenacc,
lsjpool.n64469_0,lexent.n64469,madhs,fem,is_ews,stempenacc,
lsjpool.n64472_0,lexent.n64472,madis,fem,is_ews,stempenacc,
lsjpool.n64473_0,lexent.n64473,madis,masc,os_ou,stempenacc,
lsjpool.n64474_0,lexent.n64474,madisthri,neut,os_ou,stempenacc,
lsjpool.n64475_0,lexent.n64475,madon,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,mad,masc,os_ou,stempenacc,
lsjpool.n64478_0,lexent.n64478,madru,neut,os_ou,stempenacc,
lsjpool.n64480_0,lexent.n64480,madw,masc,n_nos,stemultacc,
lsjpool.n64484_0,lexent.n64484,mazago,masc,hs_ou,stemultacc,
lsjpool.n64488_0,lexent.n64488,maze,masc,hs_ou,stemultacc,
lsjpool.n64490_0,lexent.n64490,mazhre,masc,os_ou,stempenacc,
lsjpool.n64492_0,lexent.n64492,mazin,masc,hs_ou,stemultacc,
lsjpool.n64493_0,lexent.n64493,mazi,neut,os_ou,stemultacc,
lsjpool.n64495_0,lexent.n64495,mazoboli,neut,os_ou,stempenacc,
lsjpool.n64496_0,lexent.n64496,mazonomei,neut,os_ou,stemultacc,
lsjpool.n64497_0,lexent.n64497,mazonom,neut,os_ou,stemultacc,
lsjpool.n64498_0,lexent.n64498,mazopept,masc,hs_ou,stemultacc,
lsjpool.n64505_0,lexent.n64505,mazofor,fem,is_idos,inflacc,
lsjpool.n64506_0,lexent.n64506,mazugi,neut,os_ou,stempenacc,
lsjpool.n64508_0,lexent.n64508,maqal,fem,is_idos,inflacc,
lsjpool.n64511_0,lexent.n64511,maq,fem,h_hs,stempenacc,
lsjpool.n64516_0,lexent.n64516,maqhmosun,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,maqhtei,fem,h_hs,stempenacc,
lsjpool.n64526_0,lexent.n64526,maqhtri,fem,a_hs,stempenacc,
lsjpool.n64527_0,lexent.n64527,maqhtr,fem,is_idos,inflacc,
lsjpool.n64534_0,lexent.n64534,maia,fem,s_dos,stemultacc,
lsjpool.n64540_0,lexent.n64540,maieutri,fem,a_hs,stempenacc,
lsjpool.n64543_0,lexent.n64543,maiht,masc,wr_oros,stempenacc,
lsjpool.n64549_0,lexent.n64549,maima,masc,c_kos,stempenacc,
lsjpool.n64558_0,lexent.n64558,mainidi,neut,os_ou,stempenacc,
lsjpool.n64563_0,lexent.n64563,mainomen,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,mainomeni,neut,os_ou,stempenacc,
lsjpool.n64565_0,lexent.n64565,mai,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,maiouli,neut,os_ou,stempenacc,
lsjpool.n64571_0,lexent.n64571,maisw,masc,n_nos,stempenacc,
lsjpool.XXX_0,lexent.XXX,maiwt,masc,hs_ou,stemultacc,
lsjpool.n64590_0,lexent.n64590,makarist,masc,hs_ou,inflacc,
lsjpool.XXX_0,lexent.XXX,makari_t,fem,is_idos,stemultacc,
lsjpool.n64600_0,lexent.n64600,makel,masc,hs_ou,stemultacc,
lsjpool.n64603_0,lexent.n64603,makellei,neut,os_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,makell,masc,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,makel,masc,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,makell,masc,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,makellari,masc,os_ou,stempenacc,
lsjpool.n64606_0,lexent.n64606,makellari,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,ma_k,neut,hs_eos,stempenacc,
lsjpool.n64616_0,lexent.n64616,makr,fem,h_hs,stempenacc,
lsjpool.n64633_0,lexent.n64633,makrobiws,fem,is_ews,stempenacc,
lsjpool.n64635_0,lexent.n64635,makroboli,fem,h_hs,stempenacc,
lsjpool.n64639_0,lexent.n64639,makroghrai,fem,h_hs,stempenacc,
lsjpool.n64647_0,lexent.n64647,makrohmereus,fem,is_ews,stempenacc,
lsjpool.n64653_0,lexent.n64653,makroqumi,fem,h_hs,stempenacc,
lsjpool.n64655_0,lexent.n64655,makroqwra,masc,c_kos,stempenacc,
lsjpool.n64656_0,lexent.n64656,makroiambei,neut,os_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,makrokatalhci,fem,h_hs,stempenacc,
lsjpool.n64660_0,lexent.n64660,makrokent,masc,hs_ou,stemultacc,
lsjpool.n64666_0,lexent.n64666,makrokran,masc,os_ou,stempenacc,
lsjpool.n64667_0,lexent.n64667,makrokwli,fem,h_hs,stempenacc,
lsjpool.n64677_0,lexent.n64677,makronosi,fem,h_hs,stempenacc,
lsjpool.n64684_0,lexent.n64684,makropnoi,fem,a_hs,stempenacc,
lsjpool.n64689_0,lexent.n64689,makroponi,fem,h_hs,stempenacc,
lsjpool.n64696_0,lexent.n64696,makroptolem,masc,os_ou,stempenacc,
lsjpool.n64697_0,lexent.n64697,makroptust,masc,hs_ou,stemultacc,
lsjpool.n64700_0,lexent.n64700,makrorrizi,fem,h_hs,stempenacc,
lsjpool.n64709_0,lexent.n64709,makrospart,neut,os_ou,stempenacc,
lsjpool.n64711_0,lexent.n64711,makrosunqet,neut,os_ou,stempenacc,
lsjpool.n64718_0,lexent.n64718,makroth,fem,s_tos,stempenacc,
lsjpool.n64722_0,lexent.n64722,makrotoni,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,makroupni,fem,h_hs,stempenacc,
lsjpool.n64738_0,lexent.n64738,makroxronioth,fem,s_tos,stempenacc,
lsjpool.n64740_0,lexent.n64740,makroyuxi,fem,h_hs,stempenacc,
lsjpool.n64742_0,lexent.n64742,makrum,neut,ma_matos,stempenacc,
lsjpool.n64744_0,lexent.n64744,makrusm,masc,os_ou,inflacc,
lsjpool.n64746_0,lexent.n64746,makrws,fem,is_ews,stempenacc,
lsjpool.n64747_0,lexent.n64747,makrwt,masc,hs_ou,stemultacc,
lsjpool.n64748_0,lexent.n64748,makth,masc,r_ros,stemultacc,
lsjpool.n64749_0,lexent.n64749,makthri,neut,os_ou,stempenacc,
lsjpool.n64750_0,lexent.n64750,makt,masc,hs_ou,stemultacc,
lsjpool.n64753_0,lexent.n64753,maktrism,masc,os_ou,inflacc,
lsjpool.n64755_0,lexent.n64755,maktr,neut,os_ou,stempenacc,
lsjpool.n64759_0,lexent.n64759,malabaqr,neut,os_ou,stempenacc,
lsjpool.n64765_0,lexent.n64765,malakei,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,malaki,neut,os_ou,stempenacc,
lsjpool.n64775_0,lexent.n64775,malakiw,masc,n_nos,stempenacc,
lsjpool.n64782_0,lexent.n64782,malakokiss,masc,os_ou,stempenacc,
lsjpool.n64783_0,lexent.n64783,malakokola,masc,c_kos,stempenacc,
lsjpool.n64784_0,lexent.n64784,malakokran,masc,eus_ews,inflacc,
lsjpool.n64788_0,lexent.n64788,malako,masc,null,stempenacc,
lsjpool.n64800_0,lexent.n64800,malakofr,masc,wn_onos,stempenacc,
lsjpool.n64810_0,lexent.n64810,malakuns,fem,is_ews,stempenacc,
lsjpool.n64813_0,lexent.n64813,malac,fem,is_ews,stempenacc,
lsjpool.n64818_0,lexent.n64818,malaxi,neut,os_ou,stempenacc,
lsjpool.n64819_0,lexent.n64819,malaxi,masc,os_ou,stempenacc,
lsjpool.n64821_0,lexent.n64821,maldak,neut,os_ou,stempenacc,
lsjpool.n64823_0,lexent.n64823,maleur,neut,os_ou,stempenacc,
lsjpool.n64826_0,lexent.n64826,malhk,masc,os_ou,stempenacc,
lsjpool.n64845_0,lexent.n64845,malq,fem,h_hs,stempenacc,
lsjpool.n64831_0,lexent.n64831,malqakeuni,fem,h_hs,stempenacc,
lsjpool.n64837_0,lexent.n64837,malqakoth,fem,s_tos,stempenacc,
lsjpool.n64839_0,lexent.n64839,malqakthri,neut,os_ou,stempenacc,
lsjpool.n64843_0,lexent.n64843,malqac,fem,is_ews,stempenacc,
lsjpool.n64845_0,lexent.n64845,malq,fem,h_hs,stempenacc,
lsjpool.n64847_0,lexent.n64847,malqw,masc,n_nos,stempenacc,
lsjpool.n64849_0,lexent.n64849,malias,fem,is_ews,stempenacc,
lsjpool.n64850_0,lexent.n64850,maliasm,masc,os_ou,inflacc,
lsjpool.n64853_0,lexent.n64853,mali,fem,h_hs,inflacc,
lsjpool.n64854_0,lexent.n64854,malinaqall,fem,h_hs,stempenacc,
lsjpool.n64869_0,lexent.n64869,mallws,fem,is_ews,stempenacc,
lsjpool.n64870_0,lexent.n64870,mallwtari,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,ma_l,neut,os_ou,stempenacc,
lsjpool.n64880_0,lexent.n64880,mamir,fem,h_hs,inflacc,
lsjpool.n64883_0,lexent.n64883,mam,neut,ma_matos,stempenacc,
lsjpool.n64885_0,lexent.n64885,mammi,fem,h_hs,stempenacc,
lsjpool.n64886_0,lexent.n64886,mammidi,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,mammi,neut,os_ou,stemultacc,
lsjpool.n64889_0,lexent.n64889,mammopat,masc,wr_oros,stempenacc,
lsjpool.XXX_0,lexent.XXX,mammok,neut,os_ou,inflacc,
lsjpool.n64897_0,lexent.n64897,manasi,masc,os_ou,stempenacc,
lsjpool.n64899_0,lexent.n64899,mandak,masc,hs_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,mammoi,neut,os_ou,stempenacc,
lsjpool.n64900_0,lexent.n64900,mandal,masc,os_ou,stempenacc,
lsjpool.n64901_0,lexent.n64901,mandhl,fem,h_hs,stempenacc,
lsjpool.n64905_0,lexent.n64905,mandragorizomen,fem,h_hs,stempenacc,
lsjpool.n64907_0,lexent.n64907,mandragorit,masc,hs_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,mandragori_t,fem,is_idos,stemultacc,
lsjpool.n64908_0,lexent.n64908,mandreu,neut,ma_matos,stempenacc,
lsjpool.XXX_0,lexent.XXX,man,fem,h_hs,stempenacc,
lsjpool.n64913_0,lexent.n64913,man,masc,hs_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,maniak,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,maniaki,neut,os_ou,stempenacc,
lsjpool.n64922_0,lexent.n64922,maniki,neut,os_ou,stempenacc,
lsjpool.n64925_0,lexent.n64925,mani,neut,os_ou,stemultacc,
lsjpool.n64931_0,lexent.n64931,mannari,neut,os_ou,stempenacc,
lsjpool.n64932_0,lexent.n64932,mannin,neut,os_ou,stempenacc,
lsjpool.n68487_0,lexent.n68487,monn,masc,os_ou,stempenacc,
lsjpool.n64950_0,lexent.n64950,manteut,masc,hs_ou,inflacc,
lsjpool.n64953_0,lexent.n64953,manteutri,fem,a_hs,stempenacc,
lsjpool.n64955_0,lexent.n64955,mantiarx,masc,hs_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,mantiarx,masc,os_ou,stempenacc,
lsjpool.n64957_0,lexent.n64957,mantil,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,manuz,fem,a_hs,stempenacc,
lsjpool.n64970_0,lexent.n64970,manws,fem,is_ews,stempenacc,
lsjpool.n64972_0,lexent.n64972,macein,masc,os_ou,stempenacc,
lsjpool.n64974_0,lexent.n64974,mappari,masc,os_ou,stempenacc,
lsjpool.n64975_0,lexent.n64975,mappi,neut,os_ou,stemultacc,
lsjpool.n64977_0,lexent.n64977,maragd,masc,os_ou,stempenacc,
lsjpool.n64980_0,lexent.n64980,maraq,fem,is_idos,inflacc,
lsjpool.n64981_0,lexent.n64981,maraqit,masc,hs_ou,stemultacc,
lsjpool.XXX_0,lexent.XXX,maraq,masc,os_ou,stempenacc,
lsjpool.n64984_0,lexent.n64984,maraqr,neut,os_ou,stempenacc,
lsjpool.n64990_0,lexent.n64990,marans,fem,is_ews,stempenacc,
lsjpool.n64993_0,lexent.n64993,mara,neut,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,mara,masc,os_ou,stempenacc,
lsjpool.n64994_0,lexent.n64994,marasm,masc,os_ou,inflacc,
lsjpool.n64999_0,lexent.n64999,maraugi,fem,h_hs,stempenacc,
lsjpool.XXX_0,lexent.XXX,maraugaugei,fem,h_hs,stempenacc,
lsjpool.n65001_0,lexent.n65001,margarid,masc,hs_ou,stemultacc,
lsjpool.n65002_0,lexent.n65002,margar,fem,is_idos,inflacc,
lsjpool.n65004_0,lexent.n65004,margaritari,neut,os_ou,stempenacc,
lsjpool.n65006_0,lexent.n65006,margarogoni,fem,h_hs,stempenacc,
lsjpool.n65008_0,lexent.n65008,margar,masc,os_ou,stempenacc,
lsjpool.n65012_0,lexent.n65012,marghl,fem,is_ews,stempenacc,
lsjpool.n65029_0,lexent.n65029,mari,masc,eus_ews,inflacc,
lsjpool.n65031_0,lexent.n65031,marileut,masc,hs_ou,inflacc,
lsjpool.n65033_0,lexent.n65033,marili,neut,os_ou,stempenacc,
lsjpool.n65034_0,lexent.n65034,marilokaut,masc,hs_ou,stemultacc,
lsjpool.n65037_0,lexent.n65037,mari_n,masc,os_ou,stemultacc,
lsjpool.n65038_0,lexent.n65038,mar,fem,is_ews,stempenacc,
lsjpool.n65039_0,lexent.n65039,marisk,masc,os_ou,stemultacc,
lsjpool.n65043_0,lexent.n65043,marmarari,masc,os_ou,stempenacc,
lsjpool.n65050_0,lexent.n65050,marmari_t,fem,is_idos,stemultacc,
lsjpool.n65051_0,lexent.n65051,marmaroglupt,masc,hs_ou,stemultacc,
lsjpool.n65054_0,lexent.n65054,marmarokoni,fem,h_hs,stempenacc,
lsjpool.n65055_0,lexent.n65055,marmar,neut,os_ou,stempenacc,
lsjpool.n65059_0,lexent.n65059,marmarourg,masc,os_ou,inflacc,
lsjpool.n65063_0,lexent.n65063,marmarug,neut,ma_matos,stempenacc,
lsjpool.n65068_0,lexent.n65068,marmarwp,fem,is_idos,stemultacc,
lsjpool.n65070_0,lexent.n65070,marmarws,fem,is_ews,stempenacc,
lsjpool.n65074_0,lexent.n65074,ma_r,neut,os_ou,stempenacc,
lsjpool.n65075_0,lexent.n65075,marouli,neut,os_ou,stempenacc,
lsjpool.n65078_0,lexent.n65078,marr,neut,os_ou,stempenacc,
lsjpool.n65079_0,lexent.n65079,marsipp,masc,os_ou,stempenacc,
lsjpool.XXX_0,lexent.XXX,marsippi,neut,os_ou,stempenacc,
lsjpool.n65081_0,lexent.n65081,martixor,masc,hs_ou,stemultacc,
