StemUrn,LexicalEntity,Stem,Gender,InflClass,Accent,Tags
lsjpool.n13383_0,lexent.n13383,a)popeir,fem,a_hs,stempenacc,
lsjpool.n13395_0,lexent.n13395,a)popemy,fem,is_ews,stempenacc,
lsjpool.n13434_0,lexent.n13434,a)popla^ni,masc,hs_ou,stemultacc,
lsjpool.n13451_0,lexent.n13451,a)poplhrws,fem,is_ews,stempenacc,
lsjpool.n13482_0,lexent.n13482,a)popomp,fem,h_hs,inflacc,
lsjpool.n13579_0,lexent.n13579,a)pori,fem,h_hs,stemultacc,
lsjpool.n13595_0,lexent.n13595,a)porranthri,neut,os_ou,stempenacc,
lsjpool.n13614_0,lexent.n13614,a)porrhs,fem,is_ews,stempenacc,
lsjpool.n13645_0,lexent.n13645,a)porrw,fem,c_gos,stempenacc,
lsjpool.n13685_0,lexent.n13685,a)posiwphs,fem,is_ews,stempenacc,
lsjpool.n13708_0,lexent.n13708,a)poskiasm,masc,os_ou,inflacc,
lsjpool.n13766_0,lexent.n13766,a)posparag,neut,ma_matos,stempenacc,
lsjpool.n13770_0,lexent.n13770,a)pospa,fem,s_dos,stemultacc,
lsjpool.n13772_0,lexent.n13772,a)pospas,neut,ma_matos,stempenacc,
lsjpool.n1379_0,lexent.n1379,a)dikh,neut,ma_matos,stempenacc,
lsjpool.n13811_0,lexent.n13811,a)posta^si,fem,h_hs,stemultacc,
lsjpool.n13813_0,lexent.n13813,a)posta^s,fem,is_ews,stempenacc,
lsjpool.n13817_0,lexent.n13817,a)postat,masc,hs_ou,stemultacc,
lsjpool.n13842_0,lexent.n13842,a)posterhs,fem,is_ews,stempenacc,
lsjpool.n13844_0,lexent.n13844,a)posterht,masc,hs_ou,inflacc,
lsjpool.n13845_0,lexent.n13845,a)posterhtr,fem,is_idos,inflacc,
lsjpool.n13852_0,lexent.n13852,a)posth,neut,ma_matos,stempenacc,
lsjpool.n1385_0,lexent.n1385,a)diki,neut,os_ou,stempenacc,
lsjpool.n13867_0,lexent.n13867,a)postol,masc,eus_ews,inflacc,
lsjpool.n13868_0,lexent.n13868,a)postol,fem,h_hs,inflacc,
lsjpool.n13872_0,lexent.n13872,a)postol,masc,os_ou,stempenacc,
lsjpool.n13885_0,lexent.n13885,a)postrathg,masc,os_ou,stempenacc,
lsjpool.n13891_0,lexent.n13891,a)postrof,fem,h_hs,inflacc,
lsjpool.n13951_0,lexent.n13951,a)posxa^lidw,neut,ma_matos,stempenacc,
lsjpool.n14002_0,lexent.n14002,a)poteixi^s,fem,is_ews,stempenacc,
lsjpool.n14002_0,lexent.n14002,a)poteixism,masc,os_ou,inflacc,
lsjpool.n14003_0,lexent.n14003,a)poteixis,neut,ma_matos,stempenacc,
lsjpool.n14037_0,lexent.n14037,a)poteuc,fem,is_ews,stempenacc,
lsjpool.n14053_0,lexent.n14053,a)potil,neut,ma_matos,stempenacc,
lsjpool.n14057_0,lexent.n14057,a)potimh,neut,ma_matos,stempenacc,
lsjpool.n14058_0,lexent.n14058,a)potimhs,fem,is_ews,stempenacc,
lsjpool.n14084_0,lexent.n14084,a)potom,fem,h_hs,inflacc,
lsjpool.n14118_0,lexent.n14118,a)potrop,fem,h_hs,inflacc,
lsjpool.n14177_0,lexent.n14177,a)pousi,fem,h_hs,stemultacc,
lsjpool.n14183_0,lexent.n14183,a)pofans,fem,is_ews,stempenacc,
lsjpool.n14189_0,lexent.n14189,a)pofa^s,fem,is_ews,stempenacc,
lsjpool.n14190_0,lexent.n14190,a)pofa^s,fem,is_ews,stempenacc,
lsjpool.n14200_0,lexent.n14200,a)pofeuc,fem,is_ews,stempenacc,
lsjpool.n14200_0,lexent.n14200,a)pofuc,fem,is_ews,stempenacc,
lsjpool.n14211_0,lexent.n14211,a)pofqeg,neut,ma_matos,stempenacc,
lsjpool.n14218_0,lexent.n14218,a)pofqor,fem,h_hs,inflacc,
lsjpool.n14239_0,lexent.n14239,a)pofor,fem,h_hs,inflacc,
lsjpool.n14248_0,lexent.n14248,a)pofrac,fem,is_ews,stempenacc,
lsjpool.n14249_0,lexent.n14249,a)pofra,fem,s_dos,stemultacc,
lsjpool.n14257_0,lexent.n14257,a)pofu^g,fem,h_hs,inflacc,
lsjpool.n1426_0,lexent.n1426,a)dmh,fem,s_tos,stemultacc,
lsjpool.n14294_0,lexent.n14294,a)poxeirotoni,fem,h_hs,stemultacc,
lsjpool.n14299_0,lexent.n14299,a)pox,fem,h_hs,inflacc,
lsjpool.n14341_0,lexent.n14341,a)poxwrhs,fem,is_ews,stempenacc,
lsjpool.n14347_0,lexent.n14347,a)poxws,fem,is_ews,stempenacc,
lsjpool.n14370_0,lexent.n14370,a)poy,fem,is_ews,stempenacc,
lsjpool.n14388_0,lexent.n14388,a)pra_gi,fem,h_hs,stemultacc,
lsjpool.n14390_0,lexent.n14390,a)pra_gmosun,fem,h_hs,stemultacc,
lsjpool.n14396_0,lexent.n14396,a)praci,fem,h_hs,stemultacc,
lsjpool.n14397_0,lexent.n14397,a)pra_si,fem,h_hs,stemultacc,
lsjpool.n14399_0,lexent.n14399,a)prepei,fem,a_hs,stempenacc,
lsjpool.n1441_0,lexent.n1441,a_)dolesx,masc,hs_ou,stemultacc,
lsjpool.n1441_0,lexent.n1441,a_)dolesx,masc,os_ou,stempenacc,
lsjpool.n1442_0,lexent.n1442,a_)dolesxi,fem,h_hs,stemultacc,
lsjpool.n14435_0,lexent.n14435,a)promhqei,fem,a_hs,stempenacc,
lsjpool.n14475_0,lexent.n14475,a)proshgori,fem,h_hs,stemultacc,
lsjpool.n14516_0,lexent.n14516,a)prosta^si,fem,hs_ou,stemultacc,
lsjpool.n1454_0,lexent.n1454,a)doci,fem,h_hs,stemultacc,
lsjpool.n14556_0,lexent.n14556,a)pth,fem,n_nos,stemultacc,
lsjpool.n14571_0,lexent.n14571,a)ptw,fem,s_tos,stemultacc,
lsjpool.n14609_0,lexent.n14609,a)pwlei,fem,a_hs,stempenacc,
lsjpool.n14626_0,lexent.n14626,a)pws,fem,is_ews,stempenacc,
lsjpool.n14652_0,lexent.n14652,a)rab,masc,os_ou,stempenacc,
lsjpool.n14658_0,lexent.n14658,a)rag,neut,ma_matos,stempenacc,
lsjpool.n14659_0,lexent.n14659,a)ragm,masc,os_ou,inflacc,
lsjpool.n14721_0,lexent.n14721,a)raxn,fem,h_hs,stemultacc,
lsjpool.n14724_0,lexent.n14724,a)raxn,masc,hs_ou,stemultacc,
lsjpool.n14724_0,lexent.n14724,a)raxn,masc,os_ou,stempenacc,
lsjpool.n14726_0,lexent.n14726,a)raxni,neut,os_ou,stempenacc,
lsjpool.n14741_0,lexent.n14741,a)rbu^l,fem,h_hs,stemultacc,
lsjpool.n14741_0,lexent.n14741,a)rbu^l,fem,is_idos,inflacc,
lsjpool.n14761_0,lexent.n14761,a)rgelof,masc,os_ou,stempenacc,
lsjpool.n14768_0,lexent.n14768,a)rgest,masc,hs_ou,inflacc,
lsjpool.n14768_0,lexent.n14768,a)rgest,masc,hs_ou,stempenacc,
lsjpool.n14779_0,lexent.n14779,a)rgi,fem,h_hs,stemultacc,
lsjpool.n14782_0,lexent.n14782,a)rgikeraun,masc,os_ou,stempenacc,
lsjpool.n14786_0,lexent.n14786,a)rgi_l,fem,a_hs,stempenacc,
lsjpool.n14786_0,lexent.n14786,a)rgill,fem,a_hs,stempenacc,
lsjpool.n14788_0,lexent.n14788,a)rgi_l,fem,os_ou,stempenacc,
lsjpool.n14788_0,lexent.n14788,a)rgill,fem,os_ou,stempenacc,
lsjpool.n14798_0,lexent.n14798,a)rgipod,masc,hs_ou,stemultacc,
lsjpool.n147_0,lexent.n147,a)bouli,fem,h_hs,stemultacc,
lsjpool.n14802_0,lexent.n14802,a)rg,neut,ma_matos,stempenacc,
lsjpool.n14818_0,lexent.n14818,a)rgu^ragx,fem,h_hs,stemultacc,
lsjpool.n14820_0,lexent.n14820,a)rgu^ra^moib,masc,os_ou,inflacc,
lsjpool.n14832_0,lexent.n14832,a)rgu^ri_di,neut,os_ou,stempenacc,
lsjpool.n14837_0,lexent.n14837,a)rgu_r,fem,is_idos,inflacc,
lsjpool.n14842_0,lexent.n14842,a)rgu^rognwm,fem,wn_onos,stemultacc,
lsjpool.n14845_0,lexent.n14845,a)rgu^rodi_n,masc,hs_ou,stemultacc,
lsjpool.n14849_0,lexent.n14849,a)rgu^roqhk,fem,h_hs,stemultacc,
lsjpool.n14856_0,lexent.n14856,a)rgu^rokop,masc,os_ou,stemultacc,
lsjpool.n14863_0,lexent.n14863,a)rgu^ropez,fem,a_hs,stempenacc,
lsjpool.n14866_0,lexent.n14866,a)rgu^ropoi,masc,os_ou,inflacc,
lsjpool.n14873_0,lexent.n14873,a)rgu^r,masc,os_ou,stempenacc,
lsjpool.n14910_0,lexent.n14910,a)rdei,fem,h_hs,stemultacc,
lsjpool.n14921_0,lexent.n14921,a)rd,fem,is_ews,stemultacc,
lsjpool.n14922_0,lexent.n14922,a)rdm,masc,os_ou,inflacc,
lsjpool.n14926_0,lexent.n14926,a)^rei,fem,h_hs,inflacc,
lsjpool.n14949_0,lexent.n14949,a)reskeu,neut,ma_matos,stempenacc,
lsjpool.n14967_0,lexent.n14967,a)^ret,fem,h_hs,inflacc,
lsjpool.n14974_0,lexent.n14974,a)rhgosun,fem,h_hs,stemultacc,
lsjpool.n14976_0,lexent.n14976,a)rhg,fem,wn_onos,inflacc,
lsjpool.n14987_0,lexent.n14987,a)rhc,fem,is_ews,stempenacc,
lsjpool.n14994_0,lexent.n14994,a_)rhth,fem,r_ros,stemultacc,
lsjpool.n14995_0,lexent.n14995,a_)rhthri,neut,os_ou,stempenacc,
lsjpool.n15002_0,lexent.n15002,a)rqm,masc,os_ou,inflacc,
lsjpool.n15011_0,lexent.n15011,a)rqr,neut,os_ou,stempenacc,
lsjpool.n15012_0,lexent.n15012,a)rqroped,fem,h_hs,stemultacc,
lsjpool.n1501_0,lexent.n1501,a(drosun,fem,h_hs,stemultacc,
lsjpool.n15039_0,lexent.n15039,a)riqmh,neut,ma_matos,stempenacc,
lsjpool.n1503_0,lexent.n1503,a(droth,fem,s_tos,stempenacc,
lsjpool.n1503_0,lexent.n1503,a(droth,fem,s_tos,stemultacc,
lsjpool.n15040_0,lexent.n15040,a)riqmhs,fem,is_ews,stempenacc,
lsjpool.n15047_0,lexent.n15047,a)^riqm,masc,os_ou,inflacc,
lsjpool.n1508_0,lexent.n1508,a)drua,fem,s_dos,stemultacc,
lsjpool.n15093_0,lexent.n15093,a)rist,masc,eus_ews,inflacc,
lsjpool.n150_0,lexent.n150,a)bout,masc,hs_ou,stemultacc,
lsjpool.n15114_0,lexent.n15114,a)ristokra^ti,fem,h_hs,stemultacc,
lsjpool.n15119_0,lexent.n15119,a)ristomant,fem,is_ews,stempenacc,
lsjpool.n15121_0,lexent.n15121,a)^rist,neut,os_ou,stempenacc,
lsjpool.n15121_0,lexent.n15121,a_)rist,neut,os_ou,stempenacc,
lsjpool.n15143_0,lexent.n15143,a)ristoxei,masc,r_ros,stempenacc,
lsjpool.n15145_0,lexent.n15145,a)ristwdi_,fem,n_nos,stempenacc,
lsjpool.n15166_0,lexent.n15166,a)rkes,fem,is_ews,stempenacc,
lsjpool.n15198_0,lexent.n15198,a)rkt,fem,os_ou,stempenacc,
lsjpool.n1519_0,lexent.n1519,a)du^na^si,fem,h_hs,stemultacc,
lsjpool.n15209_0,lexent.n15209,a)rk,fem,us_uos,stempenacc,
lsjpool.n15210_0,lexent.n15210,a)rkusta^si,fem,h_hs,stemultacc,
lsjpool.n15210_0,lexent.n15210,a)rkustasi,neut,os_ou,stempenacc,
lsjpool.n15213_0,lexent.n15213,a)rkuwr,masc,os_ou,inflacc,
lsjpool.n15214_0,lexent.n15214,a(r,neut,ma_matos,stempenacc,
lsjpool.n15221_0,lexent.n15221,a(rmamac,fem,a_hs,stempenacc,
lsjpool.n15230_0,lexent.n15230,a(rmathla^si,fem,h_hs,stemultacc,
lsjpool.n15232_0,lexent.n15232,a(rmathlat,masc,hs_ou,stemultacc,
lsjpool.n15232_0,lexent.n15232,a(rmathlat,masc,hs_ou,stemultacc,
lsjpool.n15239_0,lexent.n15239,a(rma^todromi,fem,h_hs,stemultacc,
lsjpool.n15244_0,lexent.n15244,a(rmato_ktu^p,masc,os_ou,stempenacc,
lsjpool.n15252_0,lexent.n15252,a(rmatotrofi,fem,h_hs,stemultacc,
lsjpool.n15253_0,lexent.n15253,a(rmatroxi,fem,h_hs,inflacc,
lsjpool.n15253_0,lexent.n15253,a(rmatotroxi,fem,h_hs,inflacc,
lsjpool.n15254_0,lexent.n15254,a(rmatwli,fem,h_hs,stemultacc,
lsjpool.n15258_0,lexent.n15258,a)rmen,neut,os_ou,stempenacc,
lsjpool.n15281_0,lexent.n15281,a(rmoni,fem,h_hs,stemultacc,
lsjpool.n15288_0,lexent.n15288,a(rm,masc,os_ou,inflacc,
lsjpool.n15293_0,lexent.n15293,a(rmost,masc,hs_ou,inflacc,
lsjpool.n15293_0,lexent.n15293,a(rmosth,masc,r_ros,stemultacc,
lsjpool.n15297_0,lexent.n15297,a(rmost,masc,wr_oros,stemultacc,
lsjpool.n15303_0,lexent.n15303,a)rna^k,fem,is_idos,inflacc,
lsjpool.n15309_0,lexent.n15309,a)rneoqoin,masc,hs_ou,stemultacc,
lsjpool.n15312_0,lexent.n15312,a)rneuth,masc,r_ros,stemultacc,
lsjpool.n15322_0,lexent.n15322,a)rnhs,fem,is_ews,stempenacc,
lsjpool.n15325_0,lexent.n15325,a)rni,neut,os_ou,stemultacc,
lsjpool.n15347_0,lexent.n15347,a)ros,fem,is_ews,stempenacc,
lsjpool.n15350_0,lexent.n15350,a)rot,masc,hs_ou,stemultacc,
lsjpool.n15350_0,lexent.n15350,a)roth,masc,r_ros,stemultacc,
lsjpool.n15358_0,lexent.n15358,a)rotr,masc,eus_ews,inflacc,
lsjpool.n15371_0,lexent.n15371,a)rotrodiaul,masc,os_ou,stempenacc,
lsjpool.n15373_0,lexent.n15373,a)rotr,neut,os_ou,stempenacc,
lsjpool.n15378_0,lexent.n15378,a)rour,fem,a_hs,stempenacc,
lsjpool.n15383_0,lexent.n15383,a)rouri,neut,os_ou,stempenacc,
lsjpool.n15397_0,lexent.n15397,a(rpagm,masc,os_ou,inflacc,
lsjpool.n15401_0,lexent.n15401,a(rpakteir,fem,a_hs,stempenacc,
lsjpool.n15415_0,lexent.n15415,a(rpa,masc,c_gos,stempenacc,
lsjpool.n15420_0,lexent.n15420,a(rpas,neut,ma_matos,stempenacc,
lsjpool.n15430_0,lexent.n15430,a(rpedon,fem,h_hs,stemultacc,
lsjpool.n15435_0,lexent.n15435,a(rp,fem,h_hs,stempenacc,
lsjpool.n15447_0,lexent.n15447,a)rra^bw,masc,n_nos,stemultacc,
lsjpool.n15474_0,lexent.n15474,a)rrenopai,fem,s_dos,stempenacc,
lsjpool.n15491_0,lexent.n15491,a)rrenwpi,fem,h_hs,stemultacc,
lsjpool.n15529_0,lexent.n15529,a)rri^x,fem,os_ou,stempenacc,
lsjpool.n1552_0,lexent.n1552,a)dwt,masc,hs_ou,stemultacc,
lsjpool.n15534_0,lexent.n15534,a)rruqmi,fem,h_hs,stemultacc,
lsjpool.n15547_0,lexent.n15547,a)rrw,fem,c_gos,stemultacc,
lsjpool.n15549_0,lexent.n15549,a)rrwsth,neut,ma_matos,stempenacc,
lsjpool.n15552_0,lexent.n15552,a)rrwsti,fem,h_hs,stemultacc,
lsjpool.n15565_0,lexent.n15565,a)rsenokoit,masc,hs_ou,stemultacc,
lsjpool.n15576_0,lexent.n15576,a)rs,fem,is_ews,stempenacc,
lsjpool.n15581_0,lexent.n15581,a)^rtab,fem,h_hs,stemultacc,
lsjpool.n15587_0,lexent.n15587,a)rta^m,masc,os_ou,stempenacc,
lsjpool.n15588_0,lexent.n15588,a)^rtan,fem,h_hs,stemultacc,
lsjpool.n15594_0,lexent.n15594,a)rtemi,fem,h_hs,stemultacc,
lsjpool.n15602_0,lexent.n15602,a)rtem,masc,wn_onos,stemultacc,
lsjpool.n15607_0,lexent.n15607,a)rth,neut,ma_matos,stempenacc,
lsjpool.n15609_0,lexent.n15609,a)rthri,fem,h_hs,stemultacc,
lsjpool.n15624_0,lexent.n15624,a)rtiasm,masc,os_ou,inflacc,
lsjpool.n15649_0,lexent.n15649,a)rtiepei,fem,a_hs,stempenacc,
lsjpool.n15650_0,lexent.n15650,a)rtizu^gi,fem,a_hs,stemultacc,
lsjpool.n15692_0,lexent.n15692,a)rti^s,fem,is_ews,stempenacc,
lsjpool.n1571_0,lexent.n1571,a)eigenet,masc,hs_ou,stemultacc,
lsjpool.n1571_0,lexent.n1571,ai)eigenet,masc,hs_ou,stemultacc,
lsjpool.n15740_0,lexent.n15740,a)rtokop,fem,os_ou,stemultacc,
lsjpool.n15743_0,lexent.n15743,a)rtolagu_n,fem,os_ou,stempenacc,
lsjpool.n15749_0,lexent.n15749,a)rtopoi,masc,os_ou,inflacc,
lsjpool.n15761_0,lexent.n15761,a)rtopwli,neut,os_ou,stempenacc,
lsjpool.n15762_0,lexent.n15762,a)rtopwl,fem,is_idos,stempenacc,
lsjpool.n15763_0,lexent.n15763,a)rt,masc,os_ou,stempenacc,
lsjpool.n15777_0,lexent.n15777,a)rtu_,neut,ma_matos,stempenacc,
lsjpool.n15785_0,lexent.n15785,a)rtu_n,masc,hs_ou,stemultacc,
lsjpool.n15799_0,lexent.n15799,a)ru^ball,masc,os_ou,stempenacc,
lsjpool.n15811_0,lexent.n15811,a)rusth,masc,r_ros,stemultacc,
lsjpool.n15814_0,lexent.n15814,a)rusti^x,masc,os_ou,stempenacc,
lsjpool.n15815_0,lexent.n15815,a)rustr,fem,is_idos,inflacc,
lsjpool.n15816_0,lexent.n15816,a)ru^tain,fem,a_hs,stempenacc,
lsjpool.n15844_0,lexent.n15844,a)rxaiotropi,fem,h_hs,stemultacc,
lsjpool.n15864_0,lexent.n15864,a)rxei,neut,os_ou,stemultacc,
lsjpool.n15864_0,lexent.n15864,a)rxhi+,neut,os_ou,stempenacc,
lsjpool.n15893_0,lexent.n15893,a)rx,fem,h_hs,inflacc,
lsjpool.n15898_0,lexent.n15898,a)rxhget,fem,hs_ou,stemultacc,
lsjpool.n15919_0,lexent.n15919,a)rxigramma^t,masc,eus_ews,inflacc,
lsjpool.n15928_0,lexent.n15928,a)rxidi,neut,os_ou,stempenacc,
lsjpool.n15940_0,lexent.n15940,a)rxierwsun,fem,h_hs,stemultacc,
lsjpool.n15949_0,lexent.n15949,a)rxiqewr,masc,os_ou,stempenacc,
lsjpool.n15973_0,lexent.n15973,a)rximi_m,masc,os_ou,stempenacc,
lsjpool.n15990_0,lexent.n15990,a)rxipla^n,masc,os_ou,stempenacc,
lsjpool.n16007_0,lexent.n16007,a)rxisunagwg,masc,os_ou,stempenacc,
lsjpool.n16017_0,lexent.n16017,a)rxitekt,masc,wn_onos,stemultacc,
lsjpool.n16018_0,lexent.n16018,a)rxitelwn,masc,hs_ou,stemultacc,
lsjpool.n16019_0,lexent.n16019,a)rxitrikli_n,masc,os_ou,stempenacc,
lsjpool.n16020_0,lexent.n16020,a)rxiupaspist,masc,hs_ou,inflacc,
lsjpool.n16045_0,lexent.n16045,a)rx,masc,os_ou,inflacc,
lsjpool.n1604_0,lexent.n1604,a)eikei,fem,h_hs,stemultacc,
lsjpool.n1604_0,lexent.n1604,a)eiki,fem,h_hs,stemultacc,
lsjpool.n16052_0,lexent.n16052,a)rx,masc,wn_ontos,stempenacc,
lsjpool.n16056_0,lexent.n16056,a)rwg,fem,h_hs,inflacc,
lsjpool.n16057_0,lexent.n16057,a)rwgonaut,masc,hs_ou,stemultacc,
lsjpool.n16060_0,lexent.n16060,a)rw,neut,ma_matos,stempenacc,
lsjpool.n16061_0,lexent.n16061,a)rw,neut,ma_matos,stempenacc,
lsjpool.n16092_0,lexent.n16092,a)saminq,fem,os_ou,stempenacc,
lsjpool.n16110_0,lexent.n16110,a)safei,fem,a_hs,stempenacc,
lsjpool.n16131_0,lexent.n16131,a)sebei,fem,a_hs,stempenacc,
lsjpool.n16133_0,lexent.n16133,a)sebh,neut,ma_matos,stempenacc,
lsjpool.n16140_0,lexent.n16140,a)selgei,fem,a_hs,stempenacc,
lsjpool.n16153_0,lexent.n16153,a)^s,fem,h_hs,stempenacc,
lsjpool.n16169_0,lexent.n16169,a)sqenei,fem,a_hs,stempenacc,
lsjpool.n1618_0,lexent.n1618,a)eilogi,fem,h_hs,stemultacc,
lsjpool.n16212_0,lexent.n16212,a)^s,fem,is_ews,stempenacc,
lsjpool.n16216_0,lexent.n16216,a)si_ti,fem,h_hs,stemultacc,
lsjpool.n16222_0,lexent.n16222,a)ska^la^bwt,masc,hs_ou,stemultacc,
lsjpool.n16235_0,lexent.n16235,a)skant,masc,hs_ou,stemultacc,
lsjpool.n16269_0,lexent.n16269,a)skh,neut,ma_matos,stempenacc,
lsjpool.n16273_0,lexent.n16273,a)skhs,fem,is_ews,stempenacc,
lsjpool.n16276_0,lexent.n16276,a)skht,masc,hs_ou,inflacc,
lsjpool.n16301_0,lexent.n16301,a)sk,masc,os_ou,inflacc,
lsjpool.n16315_0,lexent.n16315,a)skw,neut,ma_matos,stempenacc,
lsjpool.n16317_0,lexent.n16317,a)|s,neut,ma_matos,stempenacc,
lsjpool.n16320_0,lexent.n16320,a)|sma^tokampt,masc,hs_ou,stemultacc,
lsjpool.n16337_0,lexent.n16337,a)sofi,fem,h_hs,stemultacc,
lsjpool.n16345_0,lexent.n16345,a)spala^q,fem,os_ou,stempenacc,
lsjpool.n16359_0,lexent.n16359,a)spas,neut,ma_matos,stempenacc,
lsjpool.n16360_0,lexent.n16360,a)spasm,masc,os_ou,inflacc,
lsjpool.n16379_0,lexent.n16379,a)spi^diwt,masc,hs_ou,stemultacc,
lsjpool.n16391_0,lexent.n16391,a)spi^dou_x,masc,os_ou,stemultacc,
lsjpool.n16400_0,lexent.n16400,a)sp,fem,is_idos,inflacc,
lsjpool.n16402_0,lexent.n16402,a)spist,masc,hs_ou,inflacc,
lsjpool.n16402_0,lexent.n16402,a)spisth,masc,r_ros,stemultacc,
lsjpool.n16404_0,lexent.n16404,a)spist,masc,wr_oros,stemultacc,
lsjpool.n16425_0,lexent.n16425,a)ssari,neut,os_ou,stempenacc,
lsjpool.n16447_0,lexent.n16447,a)stand,masc,hs_ou,stemultacc,
lsjpool.n16454_0,lexent.n16454,a)sta^fidi_t,fem,is_idos,stemultacc,
lsjpool.n16454_0,lexent.n16454,a)sta^fidi_t,masc,hs_ou,stemultacc,
lsjpool.n16455_0,lexent.n16455,a)sta^f,fem,is_idos,inflacc,
lsjpool.n16458_0,lexent.n16458,a)sta^x,masc,us_uos,stempenacc,
lsjpool.n1646_0,lexent.n1646,a)eis,neut,ma_matos,stempenacc,
lsjpool.n1646_0,lexent.n1646,a)|s,neut,ma_matos,stempenacc,
lsjpool.n16482_0,lexent.n16482,a)sterg-a_n,fem,wr_oros,stemultacc,
lsjpool.n164_0,lexent.n164,a(brobat,masc,hs_ou,stemultacc,
lsjpool.n16504_0,lexent.n16504,a)sterop,fem,h_hs,inflacc,
lsjpool.n16506_0,lexent.n16506,a)steropht,masc,hs_ou,inflacc,
lsjpool.n16522_0,lexent.n16522,a)st,fem,h_hs,inflacc,
lsjpool.n1655_0,lexent.n1655,a)eifu^gi,fem,h_hs,stemultacc,
lsjpool.n16565_0,lexent.n16565,a)st,masc,os_ou,inflacc,
lsjpool.n16575_0,lexent.n16575,a)strab,fem,h_hs,stemultacc,
lsjpool.n16585_0,lexent.n16585,a)stra^galis,fem,is_ews,stempenacc,
lsjpool.n16591_0,lexent.n16591,a)straga^l,masc,os_ou,stempenacc,
lsjpool.n16598_0,lexent.n16598,a)^strap,fem,h_hs,inflacc,
lsjpool.n16611_0,lexent.n16611,a)stra^tei,fem,h_hs,stemultacc,
lsjpool.n16658_0,lexent.n16658,a)strologi,fem,h_hs,stemultacc,
lsjpool.n16664_0,lexent.n16664,a)str,neut,os_ou,stempenacc,
lsjpool.n16667_0,lexent.n16667,a)stronomi,fem,h_hs,stemultacc,
lsjpool.n16669_0,lexent.n16669,a)stronom,masc,os_ou,stemultacc,
lsjpool.n16689_0,lexent.n16689,a)stu^bowt,masc,hs_ou,stemultacc,
lsjpool.n16704_0,lexent.n16704,a)stu^nomi,fem,h_hs,stemultacc,
lsjpool.n16707_0,lexent.n16707,a)stu^nom,masc,os_ou,stemultacc,
lsjpool.n1670_0,lexent.n1670,a)ell,fem,a_hs,stempenacc,
lsjpool.n1670_0,lexent.n1670,a)ell,fem,h_hs,stempenacc,
lsjpool.n16750_0,lexent.n16750,a)suli,fem,h_hs,stemultacc,
lsjpool.n16764_0,lexent.n16764,a)summetri,fem,h_hs,stemultacc,
lsjpool.n16814_0,lexent.n16814,a)cunesi,fem,h_hs,stemultacc,
lsjpool.n16814_0,lexent.n16814,a)sunesi,fem,h_hs,stemultacc,
lsjpool.n16819_0,lexent.n16819,a)sunhqei,fem,a_hs,stempenacc,
lsjpool.n16861_0,lexent.n16861,a)sfala,masc,c_kos,stempenacc,
lsjpool.n16875_0,lexent.n16875,a)sfalt,fem,os_ou,stempenacc,
lsjpool.n1687_0,lexent.n1687,a)elpti,fem,h_hs,stemultacc,
lsjpool.n16884_0,lexent.n16884,a)sfa^ra^g,masc,os_ou,stempenacc,
lsjpool.n16884_0,lexent.n16884,a)spa^ra^g,masc,os_ou,stempenacc,
lsjpool.n16885_0,lexent.n16885,a)sfara^g,masc,os_ou,stempenacc,
lsjpool.n16885_0,lexent.n16885,a)spara^g,masc,os_ou,stempenacc,
lsjpool.n16892_0,lexent.n16892,a)sfodel,masc,os_ou,stempenacc,
lsjpool.n16910_0,lexent.n16910,a)sxhmosun,fem,h_hs,stemultacc,
lsjpool.n16918_0,lexent.n16918,a)sxoli,fem,h_hs,stemultacc,
lsjpool.n16931_0,lexent.n16931,a)swtei,fem,h_hs,stempenacc,
lsjpool.n16931_0,lexent.n16931,a)swti,fem,h_hs,stemultacc,
lsjpool.n16979_0,lexent.n16979,a)tasqa^li,fem,h_hs,stemultacc,
lsjpool.n16983_0,lexent.n16983,a)ta^fi,fem,h_hs,stemultacc,
lsjpool.n16994_0,lexent.n16994,a)tekni,fem,h_hs,stemultacc,
lsjpool.n16998_0,lexent.n16998,a)telei,fem,a_hs,stempenacc,
lsjpool.n16998_0,lexent.n16998,a)telei,fem,h_hs,stempenacc,
lsjpool.n16998_0,lexent.n16998,a)teli,fem,h_hs,stempenacc,
lsjpool.n17037_0,lexent.n17037,a)teryi,fem,h_hs,stemultacc,
lsjpool.n17048_0,lexent.n17048,a)texni,fem,h_hs,stemultacc,
lsjpool.n17054_0,lexent.n17054,a)at,fem,h_hs,stempenacc,
lsjpool.n17054_0,lexent.n17054,a)ua_t,fem,h_hs,stemultacc,
lsjpool.n17054_0,lexent.n17054,a_)t,fem,h_hs,stempenacc,
lsjpool.n17054_0,lexent.n17054,au)at,fem,h_hs,stempenacc,
lsjpool.n1706_0,lexent.n1706,a)ergi,fem,h_hs,stemultacc,
lsjpool.n17074_0,lexent.n17074,a)ti_ma^gel,masc,hs_ou,stemultacc,
lsjpool.n17079_0,lexent.n17079,a)ti_masth,masc,r_ros,stemultacc,
lsjpool.n17092_0,lexent.n17092,a)ti_mws,fem,is_ews,stempenacc,
lsjpool.n17099_0,lexent.n17099,a)ti^t,masc,hs_ou,stemultacc,
lsjpool.n17112_0,lexent.n17112,a)tmeni,fem,h_hs,stemultacc,
lsjpool.n17125_0,lexent.n17125,a)tm,fem,is_idos,inflacc,
lsjpool.n17128_0,lexent.n17128,a)tm,fem,h_hs,inflacc,
