StemUrn,LexicalEntity,Stem,Gender,InflClass,Accent,Tags
morpheuspool.n35648_0,lexent.n35648,e)n-qu_mhs,fem,is_ews,stempenacc,
morpheuspool.n35650_0,lexent.n35650,e)n-qu_mi,fem,h_hs,stemultacc,
morpheuspool.n35672_0,lexent.n35672,e)niaut,masc,os_ou,inflacc,
morpheuspool.n35712_0,lexent.n35712,e)ni_p,fem,h_hs,inflacc,
morpheuspool.n35754_0,lexent.n35754,e)nnaeth,fem,r_ros,stemultacc,
morpheuspool.n35754_0,lexent.n35754,e)nnaeteir,fem,a_hs,stempenacc,
morpheuspool.n35755_0,lexent.n35755,e)nna-ethr,fem,is_idos,inflacc,
morpheuspool.n35813_0,lexent.n35813,e)nnea,fem,s_dos,stemultacc,
morpheuspool.n35845_0,lexent.n35845,e)nnesi,fem,h_hs,stemultacc,
morpheuspool.n35868_0,lexent.n35868,e)nnoi,fem,a_hs,stempenacc,
morpheuspool.n35912_0,lexent.n35912,e)noikhs,fem,is_ews,stempenacc,
morpheuspool.n35956_0,lexent.n35956,e)n-optr,neut,os_ou,stempenacc,
morpheuspool.n35972_0,lexent.n35972,e)normi_t,masc,hs_ou,stemultacc,
morpheuspool.n35978_0,lexent.n35978,e)norx,masc,hs_ou,stemultacc,
morpheuspool.n35979_0,lexent.n35979,e)norx,fem,is_ews,stempenacc,
morpheuspool.n35985_0,lexent.n35985,e)nos,fem,is_ews,stempenacc,
morpheuspool.n36093_0,lexent.n36093,e)nsta^s,fem,is_ews,stempenacc,
morpheuspool.n36095_0,lexent.n36095,e)nsta^t,masc,hs_ou,stemultacc,
morpheuspool.n36149_0,lexent.n36149,e)ntal,neut,ma_matos,stempenacc,
morpheuspool.n36171_0,lexent.n36171,e)nta^fiasm,masc,os_ou,inflacc,
morpheuspool.n36179_0,lexent.n36179,e)nt,null,null,stempenacc,
morpheuspool.n36216_0,lexent.n36216,e)nter,neut,os_ou,stempenacc,
morpheuspool.n36217_0,lexent.n36217,e)nteronei,fem,a_hs,stempenacc,
morpheuspool.n36232_0,lexent.n36232,e)nteuc,fem,is_ews,stempenacc,
morpheuspool.n36256_0,lexent.n36256,e)ntmh,neut,ma_matos,stempenacc,
morpheuspool.n36263_0,lexent.n36263,e)ntol,fem,h_hs,inflacc,
morpheuspool.n36312_0,lexent.n36312,e)ntrim,neut,ma_matos,stempenacc,
morpheuspool.n36319_0,lexent.n36319,e)ntriy,fem,is_ews,stempenacc,
morpheuspool.n36324_0,lexent.n36324,e)ntrop,fem,h_hs,inflacc,
morpheuspool.n36326_0,lexent.n36326,e)ntropi,fem,h_hs,stemultacc,
morpheuspool.n36388_0,lexent.n36388,e)n-udr,fem,is_ews,stempenacc,
morpheuspool.n36406_0,lexent.n36406,e)n-upni,neut,os_ou,stempenacc,
morpheuspool.n36440_0,lexent.n36440,e)nwmot-arx,masc,hs_ou,stemultacc,
morpheuspool.n36440_0,lexent.n36440,e)nwmot-arx,null,os_ou,stemultacc,
morpheuspool.n36441_0,lexent.n36441,e)nwmoti,fem,h_hs,stemultacc,
morpheuspool.n36449_0,lexent.n36449,e)n-wp,fem,h_hs,inflacc,
morpheuspool.n36450_0,lexent.n36450,e)nwpi,neut,os_ou,stempenacc,
morpheuspool.n36474_0,lexent.n36474,e)c-aggeli,fem,h_hs,stemultacc,
morpheuspool.n36476_0,lexent.n36476,e)c-aggel,fem,os_ou,stempenacc,
morpheuspool.n36538_0,lexent.n36538,e(caet,fem,is_idos,stemultacc,
morpheuspool.n36567_0,lexent.n36567,e)caires,fem,is_ews,stempenacc,
morpheuspool.n36582_0,lexent.n36582,e)caiths,fem,is_ews,stempenacc,
morpheuspool.n36597_0,lexent.n36597,e)ca^kes,fem,is_ews,stempenacc,
morpheuspool.n36643_0,lexent.n36643,e)caleiptr,neut,os_ou,stempenacc,
morpheuspool.n36653_0,lexent.n36653,e)calla^g,fem,h_hs,inflacc,
morpheuspool.n36678_0,lexent.n36678,e)ca^marti,fem,h_hs,stemultacc,
morpheuspool.n36747_0,lexent.n36747,e)canalws,fem,is_ews,stempenacc,
morpheuspool.n36757_0,lexent.n36757,e)canasta^s,fem,is_ews,stempenacc,
morpheuspool.n36773_0,lexent.n36773,e)candra^podis,fem,is_ews,stempenacc,
morpheuspool.n36829_0,lexent.n36829,e)c-a^pat,fem,h_hs,stemultacc,
morpheuspool.n36931_0,lexent.n36931,e)carnhs,fem,is_ews,stempenacc,
morpheuspool.n36955_0,lexent.n36955,e)c-arx,fem,os_ou,stempenacc,
morpheuspool.n37028_0,lexent.n37028,e(ca-xei,fem,r_ros,stempenacc,
morpheuspool.n37042_0,lexent.n37042,e)cegguhs,fem,is_ews,stempenacc,
morpheuspool.n37051_0,lexent.n37051,e)c-edr,fem,h_hs,stemultacc,
morpheuspool.n37093_0,lexent.n37093,e)cela^s,fem,is_ews,stempenacc,
morpheuspool.n37098_0,lexent.n37098,e)celeuqerik,masc,os_ou,inflacc,
morpheuspool.n37099_0,lexent.n37099,e)c-eleuqer,fem,os_ou,stempenacc,
morpheuspool.n37151_0,lexent.n37151,e)cera_,neut,ma_matos,stempenacc,
morpheuspool.n37186_0,lexent.n37186,e)cerist,masc,hs_ou,inflacc,
morpheuspool.n37207_0,lexent.n37207,e)cesi,fem,h_hs,stemultacc,
morpheuspool.n37208_0,lexent.n37208,e)ces,fem,is_ews,stempenacc,
morpheuspool.n37214_0,lexent.n37214,e)ceta^s,fem,is_ews,stempenacc,
morpheuspool.n37215_0,lexent.n37215,e)cetasm,masc,os_ou,inflacc,
morpheuspool.n37218_0,lexent.n37218,e)cetast,masc,hs_ou,inflacc,
morpheuspool.n37240_0,lexent.n37240,e)ceures,fem,is_ews,stempenacc,
morpheuspool.n37243_0,lexent.n37243,e)ceurh,neut,ma_matos,stempenacc,
morpheuspool.n37270_0,lexent.n37270,e)chghs,fem,is_ews,stempenacc,
morpheuspool.n37274_0,lexent.n37274,e)chght,masc,hs_ou,inflacc,
morpheuspool.n37301_0,lexent.n37301,e(chkonta-ta^lanti,fem,h_hs,stemultacc,
morpheuspool.n37318_0,lexent.n37318,e)chlu^s,fem,is_ews,stempenacc,
morpheuspool.n37324_0,lexent.n37324,e)chmerws,fem,is_ews,stempenacc,
morpheuspool.n37405_0,lexent.n37405,e(c,fem,is_ews,stempenacc,
morpheuspool.n37419_0,lexent.n37419,e)cisws,fem,is_ews,stempenacc,
morpheuspool.n37456_0,lexent.n37456,e)cogkw,neut,ma_matos,stempenacc,
morpheuspool.n37461_0,lexent.n37461,e)codi,fem,h_hs,stemultacc,
morpheuspool.n37461_0,lexent.n37461,e)codhi,fem,h_hs,stempenacc,
morpheuspool.n37470_0,lexent.n37470,e)c-od,fem,os_ou,stempenacc,
morpheuspool.n37529_0,lexent.n37529,e)comhreus,fem,is_ews,stempenacc,
morpheuspool.n37539_0,lexent.n37539,e)comoiws,fem,is_ews,stempenacc,
morpheuspool.n37573_0,lexent.n37573,e)copli^si,fem,h_hs,stemultacc,
morpheuspool.n37574_0,lexent.n37574,e)coplis,fem,is_ews,stempenacc,
morpheuspool.n37598_0,lexent.n37598,e)corkist,masc,hs_ou,inflacc,
morpheuspool.n37601_0,lexent.n37601,e)corkws,fem,is_ews,stempenacc,
morpheuspool.n37623_0,lexent.n37623,e)costra^kism,masc,os_ou,inflacc,
morpheuspool.n37644_0,lexent.n37644,e)coul,masc,hs_ou,stempenacc,
morpheuspool.n37650_0,lexent.n37650,e)cousi,fem,h_hs,stemultacc,
morpheuspool.n37666_0,lexent.n37666,e)cox,fem,h_hs,inflacc,
morpheuspool.n37717_0,lexent.n37717,e)cu^fas,neut,ma_matos,stempenacc,
morpheuspool.n37735_0,lexent.n37735,e)cwlei,fem,a_hs,stempenacc,
morpheuspool.n37739_0,lexent.n37739,e)c-wmi,masc,hs_ou,stemultacc,
morpheuspool.n37743_0,lexent.n37743,e)c-wm,fem,is_idos,inflacc,
morpheuspool.n37745_0,lexent.n37745,e)cwmosi,fem,h_hs,stemultacc,
morpheuspool.n37759_0,lexent.n37759,e)cwst,masc,hs_ou,stemultacc,
morpheuspool.n37799_0,lexent.n37799,e(ort,fem,h_hs,inflacc,
morpheuspool.n37799_0,lexent.n37799,o(rt,fem,h_hs,inflacc,
morpheuspool.n37817_0,lexent.n37817,e)p-aggeli,fem,h_hs,stemultacc,
morpheuspool.n37819_0,lexent.n37819,e)paggel,neut,ma_matos,stempenacc,
morpheuspool.n37825_0,lexent.n37825,e)pagers,fem,is_ews,stempenacc,
morpheuspool.n37853_0,lexent.n37853,e)pa^gwg,fem,h_hs,inflacc,
morpheuspool.n37867_0,lexent.n37867,e)p-aql,neut,os_ou,stempenacc,
morpheuspool.n37873_0,lexent.n37873,e)p-aigiali_t,null,is_idos,stemultacc,
morpheuspool.n37879_0,lexent.n37879,e)paines,fem,is_ews,stempenacc,
morpheuspool.n37882_0,lexent.n37882,e)painet,masc,hs_ou,stemultacc,
morpheuspool.n37918_0,lexent.n37918,e)pa^kolouqh,neut,ma_matos,stempenacc,
morpheuspool.n37942_0,lexent.n37942,e)pakth,masc,r_ros,stemultacc,
morpheuspool.n37948_0,lexent.n37948,e)paktr,fem,is_idos,inflacc,
morpheuspool.n37949_0,lexent.n37949,e)paktro-kel,masc,hs_ou,stemultacc,
morpheuspool.n37976_0,lexent.n37976,e)palla^g,fem,h_hs,inflacc,
morpheuspool.n37987_0,lexent.n37987,e)palc,fem,is_ews,stempenacc,
morpheuspool.n37996_0,lexent.n37996,e)p-amba^th,masc,r_ros,stemultacc,
morpheuspool.n38010_0,lexent.n38010,e)pa^munt,masc,wr_oros,stemultacc,
morpheuspool.n38135_0,lexent.n38135,e)panaseis,fem,is_ews,stempenacc,
morpheuspool.n38139_0,lexent.n38139,e)p-anasta^s,fem,is_ews,stempenacc,
morpheuspool.n38171_0,lexent.n38171,e)panaxwrhs,fem,is_ews,stempenacc,
morpheuspool.n38208_0,lexent.n38208,e)p-anqra^k,fem,is_idos,inflacc,
morpheuspool.n38220_0,lexent.n38220,e)p-anod,fem,os_ou,stempenacc,
morpheuspool.n38228_0,lexent.n38228,e)panorqw,neut,ma_matos,stempenacc,
morpheuspool.n38229_0,lexent.n38229,e)panorqws,fem,is_ews,stempenacc,
morpheuspool.n38282_0,lexent.n38282,e)p-ar,null,null,stempenacc,
morpheuspool.n38312_0,lexent.n38312,e)parkes,fem,is_ews,stempenacc,
morpheuspool.n38340_0,lexent.n38340,e)parxi,fem,h_hs,stemultacc,
morpheuspool.n38346_0,lexent.n38346,e)pa^rwg,fem,h_hs,inflacc,
morpheuspool.n38348_0,lexent.n38348,e)p-a^rwg,masc,os_ou,inflacc,
morpheuspool.n38376_0,lexent.n38376,e)p-aul,fem,is_ews,stempenacc,
morpheuspool.n38379_0,lexent.n38379,e)p-aul,masc,os_ou,stempenacc,
morpheuspool.n38379_0,lexent.n38379,e)p-aul,neut,os_ou,stempenacc,
morpheuspool.n38385_0,lexent.n38385,e)p-auchs,fem,is_ews,stempenacc,
morpheuspool.n38387_0,lexent.n38387,e)paures,fem,is_ews,stempenacc,
morpheuspool.n38409_0,lexent.n38409,e)pa^f,fem,h_hs,inflacc,
morpheuspool.n38463_0,lexent.n38463,e)pedr,fem,h_hs,stemultacc,
morpheuspool.n38491_0,lexent.n38491,e)peic,fem,is_ews,stempenacc,
morpheuspool.n38499_0,lexent.n38499,e)peisa^gwg,fem,h_hs,inflacc,
morpheuspool.n38499_0,lexent.n38499,e)pesa^gwg,fem,h_hs,inflacc,
morpheuspool.n38505_0,lexent.n38505,e)peisba^t,masc,hs_ou,stemultacc,
morpheuspool.n38529_0,lexent.n38529,e)p-eisod,fem,os_ou,stempenacc,
morpheuspool.n38559_0,lexent.n38559,e)p-ekdrom,fem,h_hs,inflacc,
morpheuspool.n38588_0,lexent.n38588,e)pela^s,fem,is_ews,stempenacc,
morpheuspool.n38611_0,lexent.n38611,e)p-emba^t,masc,hs_ou,stemultacc,
morpheuspool.n38634_0,lexent.n38634,e)pendu^,neut,ma_matos,stempenacc,
morpheuspool.n38671_0,lexent.n38671,e)peca^gwg,fem,h_hs,inflacc,
morpheuspool.n38691_0,lexent.n38691,e)p-eceta^s,fem,is_ews,stempenacc,
morpheuspool.n38699_0,lexent.n38699,e)p-ecod,fem,os_ou,stempenacc,
morpheuspool.n38715_0,lexent.n38715,e)perga^si,fem,h_hs,stemultacc,
morpheuspool.n38734_0,lexent.n38734,e)perwth,neut,ma_matos,stempenacc,
morpheuspool.n38734_0,lexent.n38734,e)peirwth,neut,ma_matos,stempenacc,
morpheuspool.n38735_0,lexent.n38735,e)perwths,fem,is_ews,stempenacc,
morpheuspool.n38741_0,lexent.n38741,e)pesboli,fem,h_hs,stemultacc,
morpheuspool.n38806_0,lexent.n38806,e)phgken,fem,is_idos,inflacc,
morpheuspool.n38818_0,lexent.n38818,e)ph_lu^,fem,c_gos,stempenacc,
morpheuspool.n38819_0,lexent.n38819,e)phlu^,fem,s_dos,stempenacc,
morpheuspool.n38821_0,lexent.n38821,e)phlu^s,fem,is_ews,stempenacc,
morpheuspool.n38822_0,lexent.n38822,e)phlu^t,masc,hs_ou,stemultacc,
morpheuspool.n38839_0,lexent.n38839,e)phrei,fem,a_hs,stempenacc,
morpheuspool.n38852_0,lexent.n38852,e)pht,masc,hs_ou,inflacc,
morpheuspool.n38856_0,lexent.n38856,e)pht,fem,us_uos,inflacc,
morpheuspool.n38874_0,lexent.n38874,e)pibaqr,fem,h_hs,stemultacc,
morpheuspool.n38875_0,lexent.n38875,e)pibaqr,neut,os_ou,stempenacc,
morpheuspool.n38891_0,lexent.n38891,e)piba^s,fem,is_ews,stempenacc,
morpheuspool.n38898_0,lexent.n38898,e)piba^t,masc,hs_ou,stemultacc,
morpheuspool.n38911_0,lexent.n38911,e)pibht,masc,wr_oros,stemultacc,
morpheuspool.n38929_0,lexent.n38929,e)pibley,fem,is_ews,stempenacc,
morpheuspool.n38931_0,lexent.n38931,e)piblh,neut,ma_matos,stempenacc,
morpheuspool.n38933_0,lexent.n38933,e)piblh,masc,s_tos,stemultacc,
morpheuspool.n38944_0,lexent.n38944,e)pibohqei,fem,a_hs,stempenacc,
morpheuspool.n38947_0,lexent.n38947,e)piboh,neut,ma_matos,stempenacc,
morpheuspool.n38954_0,lexent.n38954,e)pi-bol,fem,h_hs,inflacc,
morpheuspool.n38960_0,lexent.n38960,e)pi-boukol,masc,os_ou,stemultacc,
morpheuspool.n38961_0,lexent.n38961,e)pibouleu,neut,ma_matos,stempenacc,
morpheuspool.n38963_0,lexent.n38963,e)pibouleut,masc,hs_ou,inflacc,
morpheuspool.n38966_0,lexent.n38966,e)pi-boul,fem,h_hs,inflacc,
morpheuspool.n39002_0,lexent.n39002,e)pi-bwt,masc,wr_oros,stemultacc,
morpheuspool.n39011_0,lexent.n39011,e)pi-ga^mi,fem,h_hs,stemultacc,
morpheuspool.n39063_0,lexent.n39063,e)pi-gnwm,fem,wn_onos,stemultacc,
morpheuspool.n39065_0,lexent.n39065,e)pignws,fem,is_ews,stempenacc,
morpheuspool.n39074_0,lexent.n39074,e)pi-gon,fem,h_hs,inflacc,
morpheuspool.n39078_0,lexent.n39078,e)pi-goun,fem,is_idos,inflacc,
morpheuspool.n39080_0,lexent.n39080,e)pigram,neut,ma_matos,stempenacc,
morpheuspool.n39081_0,lexent.n39081,e)pigrammati,neut,os_ou,stempenacc,
morpheuspool.n39089_0,lexent.n39089,e)pigra^f,fem,h_hs,inflacc,
morpheuspool.n39122_0,lexent.n39122,e)pideig,neut,ma_matos,stempenacc,
morpheuspool.n39131_0,lexent.n39131,e)pideic,fem,is_ews,stempenacc,
morpheuspool.n39131_0,lexent.n39131,e)pidec,fem,is_ews,stempenacc,
morpheuspool.n39152_0,lexent.n39152,e)pidecioth,fem,s_tos,stempenacc,
morpheuspool.n39154_0,lexent.n39154,e)pidec,fem,is_ews,stempenacc,
morpheuspool.n39167_0,lexent.n39167,e)pi-desm,masc,os_ou,stempenacc,
morpheuspool.n39190_0,lexent.n39190,e)pidhmi,fem,h_hs,stemultacc,
morpheuspool.n39194_0,lexent.n39194,e)pi-dhmiourg,masc,os_ou,inflacc,
morpheuspool.n39274_0,lexent.n39274,e)pi-difria,fem,s_dos,stemultacc,
morpheuspool.n39299_0,lexent.n39299,e)pidos,fem,is_ews,stempenacc,
morpheuspool.n39305_0,lexent.n39305,e)pidox,fem,h_hs,inflacc,
morpheuspool.n39313_0,lexent.n39313,e)pidrom,fem,h_hs,inflacc,
morpheuspool.n39328_0,lexent.n39328,e)pieikei,fem,a_hs,stempenacc,
morpheuspool.n39391_0,lexent.n39391,e)pi-hr,neut,os_ou,stempenacc,
morpheuspool.n39418_0,lexent.n39418,e)piqeiasm,masc,os_ou,inflacc,
morpheuspool.n39430_0,lexent.n39430,e)piqes,fem,is_ews,stempenacc,
morpheuspool.n39444_0,lexent.n39444,e)pi-qhk,fem,h_hs,stemultacc,
morpheuspool.n39446_0,lexent.n39446,e)pi-qh,neut,ma_matos,stempenacc,
morpheuspool.n39446_0,lexent.n39446,e)pi-qe,neut,ma_matos,stempenacc,
morpheuspool.n39483_0,lexent.n39483,e)pi-qu_mh,neut,ma_matos,stempenacc,
morpheuspool.n39486_0,lexent.n39486,e)pi-qu_mht,masc,hs_ou,inflacc,
morpheuspool.n39489_0,lexent.n39489,e)pi-qu_mi,fem,h_hs,stemultacc,
morpheuspool.n39490_0,lexent.n39490,e)pi-qu_mia_,neut,ma_matos,stempenacc,
morpheuspool.n39509_0,lexent.n39509,e)pi-qwra_kidi,neut,os_ou,stempenacc,
morpheuspool.n39513_0,lexent.n39513,e)pi-idm,null,null,stemultacc,
morpheuspool.n39517_0,lexent.n39517,e)pi-ist,fem,wr_oros,stemultacc,
morpheuspool.n39558_0,lexent.n39558,e)pi-kamp,fem,h_hs,inflacc,
morpheuspool.n39569_0,lexent.n39569,e)pi-karpi,null,null,stempenacc,
morpheuspool.n39603_0,lexent.n39603,e)pi-katalla^g,fem,h_hs,inflacc,
morpheuspool.n39665_0,lexent.n39665,e)pi-keleus,fem,is_ews,stempenacc,
morpheuspool.n39684_0,lexent.n39684,e)pi-kerdi,neut,os_ou,stempenacc,
morpheuspool.n39710_0,lexent.n39710,e)pi-khru_kei,fem,h_hs,stemultacc,
morpheuspool.n39711_0,lexent.n39711,e)pi-khrukeu,neut,ma_matos,stempenacc,
morpheuspool.n39745_0,lexent.n39745,e)pi-klh,neut,ma_matos,stempenacc,
morpheuspool.n39749_0,lexent.n39749,e)pi-klhr,fem,os_ou,stempenacc,
morpheuspool.n39749_0,lexent.n39749,e)pi-kla_r,fem,os_ou,stempenacc,
morpheuspool.n39754_0,lexent.n39754,e)pi-klhs,fem,is_ews,stempenacc,
morpheuspool.n39771_0,lexent.n39771,e)pi-klu^s,fem,is_ews,stempenacc,
morpheuspool.n39844_0,lexent.n39844,e)pi-kourh,neut,ma_matos,stempenacc,
morpheuspool.n39845_0,lexent.n39845,e)pi-kourhs,fem,is_ews,stempenacc,
morpheuspool.n39847_0,lexent.n39847,e)pi-kouri,fem,h_hs,stemultacc,
morpheuspool.n39850_0,lexent.n39850,e)pi-kour,masc,os_ou,stempenacc,
morpheuspool.n39862_0,lexent.n39862,e)pi-kra_n,neut,os_ou,stempenacc,
morpheuspool.n39865_0,lexent.n39865,e)pi-kratei,fem,a_hs,stempenacc,
morpheuspool.n39868_0,lexent.n39868,e)pi-kraths,fem,is_ews,stempenacc,
morpheuspool.n39887_0,lexent.n39887,e)p-ikri,neut,os_ou,stempenacc,
morpheuspool.n39908_0,lexent.n39908,e)pi-kruy,fem,is_ews,stempenacc,
morpheuspool.n39917_0,lexent.n39917,e)pi-kths,fem,is_ews,stempenacc,
morpheuspool.n39961_0,lexent.n39961,e)pi-kuyeli,masc,os_ou,stempenacc,
morpheuspool.n40008_0,lexent.n40008,e)pi-leiy,fem,is_ews,stempenacc,
morpheuspool.n40030_0,lexent.n40030,e)pi-lhku^qistri,fem,a_hs,stempenacc,
morpheuspool.n40037_0,lexent.n40037,e)pi-lhpt,masc,wr_oros,stemultacc,
morpheuspool.n40039_0,lexent.n40039,e)pi-lhsmon,fem,h_hs,inflacc,
morpheuspool.n40041_0,lexent.n40041,e)pi-lhsm,null,null,stemultacc,
morpheuspool.n40041_0,lexent.n40041,e)pi-lhsm,null,null,stempenacc,
morpheuspool.n40044_0,lexent.n40044,e)pi-lhy,fem,is_ews,stempenacc,
morpheuspool.n40077_0,lexent.n40077,e)pi-log,masc,os_ou,stempenacc,
morpheuspool.n40079_0,lexent.n40079,e)pi-logx,masc,os_ou,stempenacc,
morpheuspool.n40095_0,lexent.n40095,e)pi-lu^s,fem,is_ews,stempenacc,
morpheuspool.n40123_0,lexent.n40123,e)pi-martu^ri,fem,h_hs,stemultacc,
morpheuspool.n40125_0,lexent.n40125,e)pi-martu^r,masc,os_ou,stempenacc,
morpheuspool.n40134_0,lexent.n40134,e)pi-ma^xi,fem,h_hs,stemultacc,
morpheuspool.n40142_0,lexent.n40142,e)pi-meiz,null,null,stempenacc,
morpheuspool.n40145_0,lexent.n40145,e)pi-meili,neut,os_ou,stempenacc,
morpheuspool.n40153_0,lexent.n40153,e)pi-melei,fem,a_hs,stempenacc,
morpheuspool.n40153_0,lexent.n40153,e)pi-melei,fem,h_hs,stempenacc,
morpheuspool.n40153_0,lexent.n40153,e)pi-melhi+,fem,h_hs,stempenacc,
morpheuspool.n40155_0,lexent.n40155,e)pi-melh,neut,ma_matos,stempenacc,
morpheuspool.n40161_0,lexent.n40161,e)pi-melht,masc,hs_ou,inflacc,
morpheuspool.n40197_0,lexent.n40197,e)pi-metr,neut,os_ou,stempenacc,
morpheuspool.n40231_0,lexent.n40231,e)pimi_ci,fem,h_hs,stemultacc,
morpheuspool.n40231_0,lexent.n40231,e)pimeici,fem,h_hs,stemultacc,
morpheuspool.n40244_0,lexent.n40244,e)pi-mol,masc,os_ou,stempenacc,
morpheuspool.n40248_0,lexent.n40248,e)pi-mon,fem,h_hs,inflacc,
morpheuspool.n40296_0,lexent.n40296,e)pi-nei,neut,os_ou,stempenacc,
morpheuspool.n40300_0,lexent.n40300,e)pinemhs,fem,is_ews,stempenacc,
morpheuspool.n40340_0,lexent.n40340,e)pinoi,fem,a_hs,stempenacc,
morpheuspool.n40341_0,lexent.n40341,e)pinom,fem,h_hs,inflacc,
morpheuspool.n40342_0,lexent.n40342,e)pinomi,fem,h_hs,stemultacc,
morpheuspool.n40379_0,lexent.n40379,e)pi-chn,neut,os_ou,stempenacc,
morpheuspool.n40402_0,lexent.n40402,e)piorki,fem,h_hs,stemultacc,
morpheuspool.n40405_0,lexent.n40405,e)piorkosun,fem,h_hs,stemultacc,
morpheuspool.n40409_0,lexent.n40409,e)pi-our,masc,os_ou,stempenacc,
morpheuspool.n40475_0,lexent.n40475,e)pipemy,fem,is_ews,stempenacc,
morpheuspool.n40510_0,lexent.n40510,e)pipl,neut,os_ou,stempenacc,
morpheuspool.n40532_0,lexent.n40532,e)pipleus,fem,is_ews,stempenacc,
morpheuspool.n40537_0,lexent.n40537,e)piplhkteir,fem,a_hs,stempenacc,
morpheuspool.n40542_0,lexent.n40542,e)piplhc,fem,is_ews,stempenacc,
morpheuspool.n40547_0,lexent.n40547,e)piplo,neut,os_ou,stempenacc,
morpheuspool.n40556_0,lexent.n40556,e)piplo,masc,os_ou,stempenacc,
morpheuspool.n40557_0,lexent.n40557,e)pipl,masc,null,stempenacc,
morpheuspool.n40564_0,lexent.n40564,e)pipnoi,fem,a_hs,stempenacc,
morpheuspool.n40569_0,lexent.n40569,e)pi-poqhs,fem,is_ews,stempenacc,
morpheuspool.n40569_0,lexent.n40569,e)pi-poqi,fem,h_hs,stemultacc,
morpheuspool.n40574_0,lexent.n40574,e)pi-poim,fem,null,inflacc,
morpheuspool.n40606_0,lexent.n40606,e)pi-porph,neut,ma_matos,stempenacc,
morpheuspool.n40606_0,lexent.n40606,e)pi-porpa_,neut,ma_matos,stempenacc,
morpheuspool.n40675_0,lexent.n40675,e)pi-ptu^x,fem,h_hs,inflacc,
morpheuspool.n40690_0,lexent.n40690,e)pipwlhs,fem,is_ews,stempenacc,
morpheuspool.n40747_0,lexent.n40747,e)pirro,fem,h_hs,inflacc,
morpheuspool.n40779_0,lexent.n40779,e)pisag,neut,ma_matos,stempenacc,
morpheuspool.n40806_0,lexent.n40806,e)pi-sh,neut,ma_matos,stempenacc,
morpheuspool.n40814_0,lexent.n40814,e)pishm,neut,os_ou,stempenacc,
morpheuspool.n40834_0,lexent.n40834,e)pisi_tism,masc,os_ou,inflacc,
morpheuspool.n40845_0,lexent.n40845,e)pi-skeli^s,fem,is_ews,stempenacc,
morpheuspool.n40857_0,lexent.n40857,e)piskeuast,masc,hs_ou,inflacc,
morpheuspool.n40860_0,lexent.n40860,e)piskeu,fem,h_hs,inflacc,
morpheuspool.n40862_0,lexent.n40862,e)piskey,fem,is_ews,stempenacc,
morpheuspool.n40869_0,lexent.n40869,e)piskhy,fem,is_ews,stempenacc,
morpheuspool.n40883_0,lexent.n40883,e)piskop,fem,h_hs,inflacc,
morpheuspool.n40886_0,lexent.n40886,e)piskopi,fem,h_hs,stemultacc,
morpheuspool.n40888_0,lexent.n40888,e)pi-skop,masc,os_ou,stempenacc,
morpheuspool.n40893_0,lexent.n40893,e)piskoths,fem,is_ews,stempenacc,
morpheuspool.n40901_0,lexent.n40901,e)pisku^ni,neut,os_ou,stempenacc,
morpheuspool.n40907_0,lexent.n40907,e)piskwy,fem,is_ews,stempenacc,
morpheuspool.n40921_0,lexent.n40921,e)pispasth,masc,r_ros,stemultacc,
morpheuspool.n40928_0,lexent.n40928,e)pispeis,fem,is_ews,stempenacc,
morpheuspool.n40941_0,lexent.n40941,e)pispond,fem,h_hs,inflacc,
morpheuspool.n40945_0,lexent.n40945,e)pispori,fem,h_hs,stemultacc,
morpheuspool.n40955_0,lexent.n40955,e)pisswtr,neut,os_ou,stempenacc,
morpheuspool.n40968_0,lexent.n40968,e)pistal,neut,ma_matos,stempenacc,
morpheuspool.n40974_0,lexent.n40974,e)pista^si,fem,h_hs,stemultacc,
morpheuspool.n40979_0,lexent.n40979,e)pista^s,fem,is_ews,stempenacc,
morpheuspool.n40987_0,lexent.n40987,e)pistat,masc,hs_ou,stemultacc,
morpheuspool.n41018_0,lexent.n41018,e)pisthm,fem,h_hs,stemultacc,
morpheuspool.n41024_0,lexent.n41024,e)pisthm,null,null,stemultacc,
morpheuspool.n41033_0,lexent.n41033,e)pisti,neut,os_ou,stempenacc,
morpheuspool.n41044_0,lexent.n41044,e)pistol,fem,eus_ews,inflacc,
morpheuspool.n41045_0,lexent.n41045,e)pistol,fem,h_hs,inflacc,
morpheuspool.n41051_0,lexent.n41051,e)pistoli,neut,os_ou,stempenacc,
morpheuspool.n41066_0,lexent.n41066,e)pi-stra^tei,fem,h_hs,stemultacc,
morpheuspool.n41066_0,lexent.n41066,e)pi-stra^thi,fem,h_hs,stemultacc,
morpheuspool.n41067_0,lexent.n41067,e)pistrateus,fem,is_ews,stempenacc,
morpheuspool.n41088_0,lexent.n41088,e)pistrof,fem,h_hs,inflacc,
morpheuspool.n41096_0,lexent.n41096,e)pistuli,neut,os_ou,stempenacc,
morpheuspool.n41124_0,lexent.n41124,e)pisuna^gwg,fem,h_hs,inflacc,
morpheuspool.n41163_0,lexent.n41163,e)pisur,neut,ma_matos,stempenacc,
morpheuspool.n41168_0,lexent.n41168,e)pi-susta^s,fem,is_ews,stempenacc,
morpheuspool.n41196_0,lexent.n41196,e)pisfra_gist,masc,hs_ou,inflacc,
morpheuspool.n41198_0,lexent.n41198,e)pisfu^ri,neut,os_ou,stempenacc,
